ID_FILE_1,SOLVING_TIME_DEFAULT,SOLVING_TIME_CUSTOM
107_Enumerate_Alternative_Full_2_DEFAULT_12158_Un-2-doublev-15,4.12,0.76
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-doublev-21,4.16,2
20_Enumerate_Alternative_Full_2_DEFAULT_13658_2-doublev-21,4.32,0.03
56_Enumerate_Alternative_Full_2_DEFAULT_27702_2-doublev-18,4.33,0.01
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-doublev-21,4.37,4.24
40_Enumerate_Alternative_Full_1_DEFAULT_14157_Un-2-doublev-15,4.67,2.43
89_Enumerate_Alternative_Full_2_DEFAULT_9472_Un-2-doublev-15,4.76,0.46
76_Enumerate_Alternative_Full_1_DEFAULT_9373_Un-2-doublev-15,4.77,0.09
36_Enumerate_Alternative_Full_3_DEFAULT_20418_Un-2-doublev-15,4.85,0.56
32_Enumerate_Alternative_Full_2_DEFAULT_29417_Un-2-doublev-15,4.86,3.27
45_Enumerate_Alternative_Full_3_DEFAULT_15622_Un-2-doublev-15,4.87,0.56
67_Enumerate_Alternative_Full_1_DEFAULT_17876_Un-2-doublev-21,5.01,1.08
83_Enumerate_Alternative_Full_2_DEFAULT_4448_Un-2-doublev-15,5.03,0.12
34_Enumerate_Alternative_Full_1_DEFAULT_10456_Un-2-doublev-21,5.16,1.15
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-doublev-21,5.19,1.72
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-doublev-21,5.23,1.07
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-doublev-18,5.24,1.28
101_Enumerate_Alternative_Full_2_DEFAULT_7830_Un-2-doublev-15,5.28,2.24
109_Enumerate_Alternative_Full_1_DEFAULT_16687_Un-2-doublev-18,5.51,0.77
20_Enumerate_Alternative_Full_2_DEFAULT_13658_2-doublev-18,5.52,0.02
28_Enumerate_Alternative_Full_1_DEFAULT_11547_Un-2-doublev-18,5.62,26.16
118_Enumerate_Alternative_Full_1_DEFAULT_2753_Un-2-doublev-15,6.14,0.04
37_Enumerate_Alternative_Full_1_DEFAULT_3380_Un-2-doublev-12,6.16,1.57
31_Enumerate_Alternative_Full_1_DEFAULT_16017_Un-2-doublev-15,6.24,3.61
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-doublev-21,6.37,1.54
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-doublev-18,6.41,0.03
120_Enumerate_Alternative_Full_3_DEFAULT_6602_Un-2-doublev-21,6.47,1.8
1_Enumerate_Alternative_Full_1_DEFAULT_31681_Un-2-doublev-18,6.73,1.5
100_Enumerate_Alternative_Full_1_DEFAULT_30414_2-doublev-21,6.74,0.01
108_Enumerate_Alternative_Full_3_DEFAULT_16923_2-doublev-24,6.96,2.7
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-doublev-18,6.98,1.68
55_Enumerate_Alternative_Full_1_DEFAULT_2905_Un-2-doublev-15,7.02,1.78
34_Enumerate_Alternative_Full_1_DEFAULT_10456_2-doublev-21,7.04,1.54
100_Enumerate_Alternative_Full_1_DEFAULT_30414_2-doublev-24,7.12,0.71
56_Enumerate_Alternative_Full_2_DEFAULT_27702_Un-2-doublev-15,7.14,0.02
73_Enumerate_Alternative_Full_1_DEFAULT_5107_Un-2-doublev-15,7.14,0.19
56_Enumerate_Alternative_Full_2_DEFAULT_27702_2-doublev-24,7.23,0.11
58_Enumerate_Alternative_Full_1_DEFAULT_26985_2-doublev-24,7.31,1.48
100_Enumerate_Alternative_Full_1_DEFAULT_30414_Un-2-doublev-18,7.45,8.3
44_Enumerate_Alternative_Full_2_DEFAULT_13524_Un-2-doublev-15,7.47,3.87
94_Enumerate_Alternative_Full_1_DEFAULT_13727_2-doublev-21,7.56,1.56
40_Enumerate_Alternative_Full_1_DEFAULT_14157_2-doublev-24,7.76,1.47
95_Enumerate_Alternative_Full_2_DEFAULT_15928_Un-2-doublev-15,7.96,4.53
34_Enumerate_Alternative_Full_1_DEFAULT_10456_Un-2-doublev-24,8.17,1.93
52_Enumerate_Alternative_Full_1_DEFAULT_759_Un-2-doublev-15,8.2,4.9
67_Enumerate_Alternative_Full_1_DEFAULT_17876_Un-2-doublev-24,8.25,1.94
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-doublev-21,8.66,1.09
103_Enumerate_Alternative_Full_1_DEFAULT_31869_2-doublev-18,8.97,0.04
70_Enumerate_Alternative_Full_1_DEFAULT_28975_Un-2-doublev-12,9.02,2.3
76_Enumerate_Alternative_Full_1_DEFAULT_9373_2-doublev-18,9.06,0.06
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-doublev-18,9.1,0.44
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-doublev-21,9.25,2.18
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-doublev-15,9.3,4.76
82_Enumerate_Alternative_Full_1_DEFAULT_26645_2-doublev-18,9.3,0.3
49_Enumerate_Alternative_Full_1_DEFAULT_6652_Un-2-doublev-12,9.38,1.53
94_Enumerate_Alternative_Full_1_DEFAULT_13727_Un-2-doublev-24,9.53,1.78
32_Enumerate_Alternative_Full_2_DEFAULT_29417_2-doublev-24,9.56,6.58
22_Enumerate_Alternative_Full_1_DEFAULT_16849_Un-2-doublev-15,9.63,0.47
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-doublev-15,9.68,0.12
21_Enumerate_Alternative_Full_3_DEFAULT_717_Un-2-doublev-15,9.82,0.18
55_Enumerate_Alternative_Full_1_DEFAULT_2905_2-doublev-24,9.86,0.5
59_Enumerate_Alternative_Full_2_DEFAULT_16281_2-doublev-24,10.17,1.8
70_Enumerate_Alternative_Full_1_DEFAULT_28975_Un-2-doublev-15,10.2,5.66
103_Enumerate_Alternative_Full_1_DEFAULT_31869_Un-2-doublev-15,10.41,1.78
111_Enumerate_Alternative_Full_3_DEFAULT_21083_Un-2-doublev-21,10.87,2.77
5_Enumerate_Alternative_Full_2_DEFAULT_22084_Un-2-doublev-15,10.91,5.92
34_Enumerate_Alternative_Full_1_DEFAULT_10456_2-doublev-24,11.03,2.29
65_Enumerate_Alternative_Full_2_DEFAULT_26740_Un-2-doublev-18,11.04,2.89
105_Enumerate_Alternative_Full_3_DEFAULT_7051_2-doublev-15,11.17,2.54
20_Enumerate_Alternative_Full_2_DEFAULT_13658_Un-2-doublev-18,11.74,76.09
74_Enumerate_Alternative_Full_2_DEFAULT_10838_2-doublev-24,11.95,1.97
67_Enumerate_Alternative_Full_1_DEFAULT_17876_2-doublev-24,11.97,2.53
88_Enumerate_Alternative_Full_1_DEFAULT_2212_Un-2-doublev-18,12.03,8.17
94_Enumerate_Alternative_Full_1_DEFAULT_13727_2-doublev-24,12.31,2.25
91_Enumerate_Alternative_Full_1_DEFAULT_13383_Un-2-doublev-18,12.32,1.49
103_Enumerate_Alternative_Full_1_DEFAULT_31869_2-doublev-21,12.35,0.27
19_Enumerate_Alternative_Full_1_DEFAULT_6751_Un-2-doublev-12,12.37,3.83
86_Enumerate_Alternative_Full_2_DEFAULT_8467_Un-2-doublev-15,12.97,6.4
20_Enumerate_Alternative_Full_2_DEFAULT_13658_2-doublev-24,13.21,0.21
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-doublev-18,13.34,17.75
56_Enumerate_Alternative_Full_2_DEFAULT_27702_2-doublev-21,13.63,0.04
7_Enumerate_Alternative_Full_1_DEFAULT_3718_Un-2-doublev-18,13.66,1.48
102_Enumerate_Alternative_Full_3_DEFAULT_31417_Un-2-doublev-18,13.82,0.39
82_Enumerate_Alternative_Full_1_DEFAULT_26645_2-doublev-21,13.91,0.32
105_Enumerate_Alternative_Full_3_DEFAULT_7051_Un-2-doublev-18,14.01,4.98
81_Enumerate_Alternative_Full_3_DEFAULT_2231_2-doublev-21,14.2,26.4
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-doublev-21,14.48,2.4
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-doublev-21,14.94,1.16
82_Enumerate_Alternative_Full_1_DEFAULT_26645_Un-2-doublev-18,15.44,0.72
81_Enumerate_Alternative_Full_3_DEFAULT_2231_Un-2-doublev-18,16.68,4.56
29_Enumerate_Alternative_Full_2_DEFAULT_7260_Un-2-doublev-15,16.71,2.99
21_Enumerate_Alternative_Full_3_DEFAULT_717_2-doublev-21,16.92,0.56
97_Enumerate_Alternative_Full_1_DEFAULT_32033_Un-2-doublev-18,17.1,8.74
108_Enumerate_Alternative_Full_3_DEFAULT_16923_Un-2-doublev-21,17.11,4.02
4_Enumerate_Alternative_Full_1_DEFAULT_15262_Un-2-doublev-18,17.46,0.78
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-doublev-24,17.76,61.22
19_Enumerate_Alternative_Full_1_DEFAULT_6751_Un-2-doublev-15,17.9,10.87
95_Enumerate_Alternative_Full_2_DEFAULT_15928_2-doublev-24,17.99,4.4
59_Enumerate_Alternative_Full_2_DEFAULT_16281_Un-2-doublev-21,18.06,4.5
74_Enumerate_Alternative_Full_2_DEFAULT_10838_Un-2-doublev-21,18.74,4.47
31_Enumerate_Alternative_Full_1_DEFAULT_16017_2-doublev-21,19.26,0.94
118_Enumerate_Alternative_Full_1_DEFAULT_2753_2-doublev-21,19.47,0.05
21_Enumerate_Alternative_Full_3_DEFAULT_717_2-doublev-24,19.8,1.06
42_Enumerate_Alternative_Full_3_DEFAULT_3023_Un-2-doublev-15,19.81,11.11
98_Enumerate_Alternative_Full_2_DEFAULT_32598_Un-2-doublev-18,20.31,0.27
117_Enumerate_Alternative_Full_3_DEFAULT_15838_Un-2-doublev-21,20.44,300
87_Enumerate_Alternative_Full_3_DEFAULT_14775_Un-2-doublev-21,20.52,1.77
13_Enumerate_Alternative_Full_1_DEFAULT_29690_Un-2-doublev-15,20.54,10.16
86_Enumerate_Alternative_Full_2_DEFAULT_8467_2-doublev-24,20.83,7.04
46_Enumerate_Alternative_Full_1_DEFAULT_10222_Un-2-doublev-15,21.05,10.93
112_Enumerate_Alternative_Full_1_DEFAULT_16567_Un-2-doublev-21,21.31,247.32
110_Enumerate_Alternative_Full_2_DEFAULT_27416_Un-2-doublev-21,22.14,300
1_Enumerate_Alternative_Full_1_DEFAULT_31681_2-doublev-24,24.08,0.41
62_Enumerate_Alternative_Full_2_DEFAULT_21352_Un-2-doublev-18,24.09,5.78
104_Enumerate_Alternative_Full_2_DEFAULT_22564_Un-2-doublev-18,25.38,9.32
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-doublev-18,25.67,0.04
58_Enumerate_Alternative_Full_1_DEFAULT_26985_Un-2-doublev-18,26.14,6.59
40_Enumerate_Alternative_Full_1_DEFAULT_14157_Un-2-doublev-18,26.15,6.29
7_Enumerate_Alternative_Full_1_DEFAULT_3718_2-doublev-24,26.18,0.4
103_Enumerate_Alternative_Full_1_DEFAULT_31869_2-doublev-24,26.37,0.33
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-doublev-21,26.54,0.04
91_Enumerate_Alternative_Full_1_DEFAULT_13383_2-doublev-24,27.05,0.37
9_Enumerate_Alternative_Full_3_DEFAULT_25434_Un-2-doublev-18,27.19,14.7
99_Enumerate_Alternative_Full_3_DEFAULT_11310_Un-2-doublev-18,27.46,0.3
8_Enumerate_Alternative_Full_2_DEFAULT_26796_Un-2-doublev-21,29.08,300
12_Enumerate_Alternative_Full_3_DEFAULT_31928_Un-2-doublev-21,29.24,6.16
81_Enumerate_Alternative_Full_3_DEFAULT_2231_2-doublev-24,31.95,59.43
120_Enumerate_Alternative_Full_3_DEFAULT_6602_Un-2-doublev-24,32.59,5.95
97_Enumerate_Alternative_Full_1_DEFAULT_32033_2-doublev-24,32.98,5.18
49_Enumerate_Alternative_Full_1_DEFAULT_6652_Un-2-doublev-15,33.59,18.49
92_Enumerate_Alternative_Full_2_DEFAULT_2517_Un-2-doublev-18,33.89,0.25
115_Enumerate_Alternative_Full_1_DEFAULT_16699_Un-2-doublev-18,33.96,1.31
16_Enumerate_Alternative_Full_1_DEFAULT_26740_Un-2-doublev-21,34.37,7.94
113_Enumerate_Alternative_Full_2_DEFAULT_70_Un-2-doublev-18,34.59,0.29
107_Enumerate_Alternative_Full_2_DEFAULT_12158_Un-2-doublev-18,34.65,3.05
62_Enumerate_Alternative_Full_2_DEFAULT_21352_2-doublev-21,35.67,7.77
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-doublev-21,35.81,7.4
76_Enumerate_Alternative_Full_1_DEFAULT_9373_2-doublev-24,36.04,0.01
65_Enumerate_Alternative_Full_2_DEFAULT_26740_2-doublev-24,37.08,8.05
37_Enumerate_Alternative_Full_1_DEFAULT_3380_Un-2-doublev-15,37.88,19.75
80_Enumerate_Alternative_Full_2_DEFAULT_32737_Un-2-doublev-18,39.04,16.97
32_Enumerate_Alternative_Full_2_DEFAULT_29417_Un-2-doublev-18,41.21,12.82
118_Enumerate_Alternative_Full_1_DEFAULT_2753_Un-2-doublev-18,42.8,0.1
78_Enumerate_Alternative_Full_3_DEFAULT_5812_Un-2-doublev-18,45.72,9.24
105_Enumerate_Alternative_Full_3_DEFAULT_7051_2-doublev-18,45.86,12.89
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-doublev-18,46.46,22.8
76_Enumerate_Alternative_Full_1_DEFAULT_9373_Un-2-doublev-18,53.6,0.3
101_Enumerate_Alternative_Full_2_DEFAULT_7830_Un-2-doublev-18,54.93,17.01
107_Enumerate_Alternative_Full_2_DEFAULT_12158_2-doublev-24,55.69,0.04
31_Enumerate_Alternative_Full_1_DEFAULT_16017_Un-2-doublev-18,56.23,18.39
109_Enumerate_Alternative_Full_1_DEFAULT_16687_2-doublev-24,56.24,7.33
108_Enumerate_Alternative_Full_3_DEFAULT_16923_Un-2-doublev-24,56.39,21.33
109_Enumerate_Alternative_Full_1_DEFAULT_16687_Un-2-doublev-21,56.74,3.18
82_Enumerate_Alternative_Full_1_DEFAULT_26645_2-doublev-24,60.71,2.33
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-doublev-21,60.73,25.1
91_Enumerate_Alternative_Full_1_DEFAULT_13383_Un-2-doublev-21,63.12,7.26
88_Enumerate_Alternative_Full_1_DEFAULT_2212_Un-2-doublev-21,64.5,73.86
83_Enumerate_Alternative_Full_2_DEFAULT_4448_Un-2-doublev-18,66.24,0.65
21_Enumerate_Alternative_Full_3_DEFAULT_717_Un-2-doublev-18,68.33,0.37
7_Enumerate_Alternative_Full_1_DEFAULT_3718_Un-2-doublev-21,70.26,7.29
116_Enumerate_Alternative_Full_2_DEFAULT_25944_2-doublev-18,71.17,0.52
65_Enumerate_Alternative_Full_2_DEFAULT_26740_Un-2-doublev-21,71.77,15.86
73_Enumerate_Alternative_Full_1_DEFAULT_5107_Un-2-doublev-18,72.26,0.38
1_Enumerate_Alternative_Full_1_DEFAULT_31681_Un-2-doublev-21,72.41,7.57
103_Enumerate_Alternative_Full_1_DEFAULT_31869_Un-2-doublev-18,72.5,7.97
44_Enumerate_Alternative_Full_2_DEFAULT_13524_Un-2-doublev-18,76.82,20.65
86_Enumerate_Alternative_Full_2_DEFAULT_8467_Un-2-doublev-18,77.59,20.65
82_Enumerate_Alternative_Full_1_DEFAULT_26645_Un-2-doublev-21,77.69,4.4
55_Enumerate_Alternative_Full_1_DEFAULT_2905_Un-2-doublev-18,78.27,9.27
97_Enumerate_Alternative_Full_1_DEFAULT_32033_Un-2-doublev-21,80.01,75
100_Enumerate_Alternative_Full_1_DEFAULT_30414_Un-2-doublev-21,83.18,139.98
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-doublev-18,84.63,0.32
5_Enumerate_Alternative_Full_2_DEFAULT_22084_Un-2-doublev-18,86.29,22.22
89_Enumerate_Alternative_Full_2_DEFAULT_9472_Un-2-doublev-18,86.63,1.91
112_Enumerate_Alternative_Full_1_DEFAULT_16567_Un-2-doublev-24,89.13,300
111_Enumerate_Alternative_Full_3_DEFAULT_21083_Un-2-doublev-24,90.18,34
81_Enumerate_Alternative_Full_3_DEFAULT_2231_Un-2-doublev-21,90.23,17.82
45_Enumerate_Alternative_Full_3_DEFAULT_15622_Un-2-doublev-18,91.2,2.96
4_Enumerate_Alternative_Full_1_DEFAULT_15262_Un-2-doublev-21,91.61,4.75
56_Enumerate_Alternative_Full_2_DEFAULT_27702_Un-2-doublev-18,91.93,0.04
70_Enumerate_Alternative_Full_1_DEFAULT_28975_Un-2-doublev-18,93.95,21.92
36_Enumerate_Alternative_Full_3_DEFAULT_20418_Un-2-doublev-18,95.85,2.95
13_Enumerate_Alternative_Full_1_DEFAULT_29690_Un-2-doublev-18,96.37,38.86
74_Enumerate_Alternative_Full_2_DEFAULT_10838_Un-2-doublev-24,97.25,21.86
59_Enumerate_Alternative_Full_2_DEFAULT_16281_Un-2-doublev-24,97.88,20.91
19_Enumerate_Alternative_Full_1_DEFAULT_6751_Un-2-doublev-18,101.46,41.21
95_Enumerate_Alternative_Full_2_DEFAULT_15928_Un-2-doublev-18,103.42,18.53
16_Enumerate_Alternative_Full_1_DEFAULT_26740_Un-2-doublev-24,109.14,23.49
52_Enumerate_Alternative_Full_1_DEFAULT_759_Un-2-doublev-18,111.58,27.56
105_Enumerate_Alternative_Full_3_DEFAULT_7051_2-doublev-21,113.31,8.36
25_Enumerate_Alternative_Full_1_DEFAULT_6709_Un-2-doublev-24,116.37,25.99
62_Enumerate_Alternative_Full_2_DEFAULT_21352_Un-2-doublev-21,125.13,30.45
109_Enumerate_Alternative_Full_1_DEFAULT_16687_Un-2-doublev-24,127.21,6.47
20_Enumerate_Alternative_Full_2_DEFAULT_13658_Un-2-doublev-21,130.69,300
28_Enumerate_Alternative_Full_1_DEFAULT_11547_Un-2-doublev-21,132.42,300
97_Enumerate_Alternative_Full_1_DEFAULT_32033_Un-2-doublev-24,133.41,300
4_Enumerate_Alternative_Full_1_DEFAULT_15262_2-doublev-24,135.86,0.99
62_Enumerate_Alternative_Full_2_DEFAULT_21352_2-doublev-24,136.9,28.94
91_Enumerate_Alternative_Full_1_DEFAULT_13383_Un-2-doublev-24,144.93,26.58
7_Enumerate_Alternative_Full_1_DEFAULT_3718_Un-2-doublev-24,146.43,24.14
40_Enumerate_Alternative_Full_1_DEFAULT_14157_Un-2-doublev-21,151.79,35.43
58_Enumerate_Alternative_Full_1_DEFAULT_26985_Un-2-doublev-21,153.52,36.15
1_Enumerate_Alternative_Full_1_DEFAULT_31681_Un-2-doublev-24,157.18,24.73
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-doublev-21,167.24,224.57
88_Enumerate_Alternative_Full_1_DEFAULT_2212_Un-2-doublev-24,173.61,300
82_Enumerate_Alternative_Full_1_DEFAULT_26645_Un-2-doublev-24,175.35,23.94
92_Enumerate_Alternative_Full_2_DEFAULT_2517_2-doublev-24,180.14,0.08
105_Enumerate_Alternative_Full_3_DEFAULT_7051_Un-2-doublev-21,189.52,33.17
22_Enumerate_Alternative_Full_1_DEFAULT_16849_Un-2-doublev-18,196.6,2.64
99_Enumerate_Alternative_Full_3_DEFAULT_11310_Un-2-doublev-21,210.66,3.15
65_Enumerate_Alternative_Full_2_DEFAULT_26740_Un-2-doublev-24,227.17,49.46
88_Enumerate_Alternative_Full_1_DEFAULT_2212_2-doublev-24,229.33,91.07
106_Enumerate_Alternative_Full_1_DEFAULT_8543_Un-2-doublev-24,229.87,300
4_Enumerate_Alternative_Full_1_DEFAULT_15262_Un-2-doublev-24,236.66,22.95
117_Enumerate_Alternative_Full_3_DEFAULT_15838_Un-2-doublev-24,242.55,300
8_Enumerate_Alternative_Full_2_DEFAULT_26796_Un-2-doublev-24,246.77,300
49_Enumerate_Alternative_Full_1_DEFAULT_6652_Un-2-doublev-18,280.93,81.78
87_Enumerate_Alternative_Full_3_DEFAULT_14775_Un-2-doublev-24,288.75,14.34
29_Enumerate_Alternative_Full_2_DEFAULT_7260_Un-2-doublev-18,300,10.73
37_Enumerate_Alternative_Full_1_DEFAULT_3380_Un-2-doublev-18,300,131.29
42_Enumerate_Alternative_Full_3_DEFAULT_3023_Un-2-doublev-18,300,151.19
46_Enumerate_Alternative_Full_1_DEFAULT_10222_Un-2-doublev-18,300,172.33
101_Enumerate_Alternative_Full_2_DEFAULT_7830_Un-2-doublev-21,300,300
102_Enumerate_Alternative_Full_3_DEFAULT_31417_Un-2-doublev-21,300,3.37
103_Enumerate_Alternative_Full_1_DEFAULT_31869_Un-2-doublev-21,300,61.43
104_Enumerate_Alternative_Full_2_DEFAULT_22564_Un-2-doublev-21,300,119.94
107_Enumerate_Alternative_Full_2_DEFAULT_12158_Un-2-doublev-21,300,178.05
113_Enumerate_Alternative_Full_2_DEFAULT_70_Un-2-doublev-21,300,3.17
115_Enumerate_Alternative_Full_1_DEFAULT_16699_Un-2-doublev-21,300,9.52
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-doublev-21,300,199.12
118_Enumerate_Alternative_Full_1_DEFAULT_2753_Un-2-doublev-21,300,0.3
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-doublev-21,300,0.48
13_Enumerate_Alternative_Full_1_DEFAULT_29690_Un-2-doublev-21,300,300
19_Enumerate_Alternative_Full_1_DEFAULT_6751_Un-2-doublev-21,300,300
21_Enumerate_Alternative_Full_3_DEFAULT_717_Un-2-doublev-21,300,0.42
22_Enumerate_Alternative_Full_1_DEFAULT_16849_Un-2-doublev-21,300,45.03
29_Enumerate_Alternative_Full_2_DEFAULT_7260_Un-2-doublev-21,300,121.22
31_Enumerate_Alternative_Full_1_DEFAULT_16017_Un-2-doublev-21,300,172.41
32_Enumerate_Alternative_Full_2_DEFAULT_29417_Un-2-doublev-21,300,91.62
36_Enumerate_Alternative_Full_3_DEFAULT_20418_Un-2-doublev-21,300,115.19
37_Enumerate_Alternative_Full_1_DEFAULT_3380_Un-2-doublev-21,300,300
42_Enumerate_Alternative_Full_3_DEFAULT_3023_Un-2-doublev-21,300,300
44_Enumerate_Alternative_Full_2_DEFAULT_13524_Un-2-doublev-21,300,300
45_Enumerate_Alternative_Full_3_DEFAULT_15622_Un-2-doublev-21,300,117.8
46_Enumerate_Alternative_Full_1_DEFAULT_10222_Un-2-doublev-21,300,300
49_Enumerate_Alternative_Full_1_DEFAULT_6652_Un-2-doublev-21,300,300
52_Enumerate_Alternative_Full_1_DEFAULT_759_Un-2-doublev-21,300,300
55_Enumerate_Alternative_Full_1_DEFAULT_2905_Un-2-doublev-21,300,140.01
56_Enumerate_Alternative_Full_2_DEFAULT_27702_Un-2-doublev-21,300,0.1
5_Enumerate_Alternative_Full_2_DEFAULT_22084_Un-2-doublev-21,300,294.78
70_Enumerate_Alternative_Full_1_DEFAULT_28975_Un-2-doublev-21,300,283.74
73_Enumerate_Alternative_Full_1_DEFAULT_5107_Un-2-doublev-21,300,0.43
76_Enumerate_Alternative_Full_1_DEFAULT_9373_Un-2-doublev-21,300,1.29
78_Enumerate_Alternative_Full_3_DEFAULT_5812_Un-2-doublev-21,300,180.14
80_Enumerate_Alternative_Full_2_DEFAULT_32737_Un-2-doublev-21,300,300
83_Enumerate_Alternative_Full_2_DEFAULT_4448_Un-2-doublev-21,300,6.76
86_Enumerate_Alternative_Full_2_DEFAULT_8467_Un-2-doublev-21,300,169.24
89_Enumerate_Alternative_Full_2_DEFAULT_9472_Un-2-doublev-21,300,35.34
92_Enumerate_Alternative_Full_2_DEFAULT_2517_Un-2-doublev-21,300,2.63
95_Enumerate_Alternative_Full_2_DEFAULT_15928_Un-2-doublev-21,300,270.73
98_Enumerate_Alternative_Full_2_DEFAULT_32598_Un-2-doublev-21,300,2.77
9_Enumerate_Alternative_Full_3_DEFAULT_25434_Un-2-doublev-21,300,300
100_Enumerate_Alternative_Full_1_DEFAULT_30414_Un-2-doublev-24,300,300
101_Enumerate_Alternative_Full_2_DEFAULT_7830_Un-2-doublev-24,300,300
102_Enumerate_Alternative_Full_3_DEFAULT_31417_Un-2-doublev-24,300,51.53
103_Enumerate_Alternative_Full_1_DEFAULT_31869_Un-2-doublev-24,300,300
104_Enumerate_Alternative_Full_2_DEFAULT_22564_Un-2-doublev-24,300,300
105_Enumerate_Alternative_Full_3_DEFAULT_7051_Un-2-doublev-24,300,300
107_Enumerate_Alternative_Full_2_DEFAULT_12158_Un-2-doublev-24,300,300
110_Enumerate_Alternative_Full_2_DEFAULT_27416_Un-2-doublev-24,300,300
113_Enumerate_Alternative_Full_2_DEFAULT_70_Un-2-doublev-24,300,40.06
115_Enumerate_Alternative_Full_1_DEFAULT_16699_Un-2-doublev-24,300,31.79
116_Enumerate_Alternative_Full_2_DEFAULT_25944_Un-2-doublev-24,300,300
118_Enumerate_Alternative_Full_1_DEFAULT_2753_Un-2-doublev-24,300,1.67
119_Enumerate_Alternative_Full_2_DEFAULT_31792_Un-2-doublev-24,300,1.23
12_Enumerate_Alternative_Full_3_DEFAULT_31928_Un-2-doublev-24,300,82.55
13_Enumerate_Alternative_Full_1_DEFAULT_29690_Un-2-doublev-24,300,300
19_Enumerate_Alternative_Full_1_DEFAULT_6751_Un-2-doublev-24,300,300
20_Enumerate_Alternative_Full_2_DEFAULT_13658_Un-2-doublev-24,300,300
21_Enumerate_Alternative_Full_3_DEFAULT_717_Un-2-doublev-24,300,0.62
22_Enumerate_Alternative_Full_1_DEFAULT_16849_Un-2-doublev-24,300,300
28_Enumerate_Alternative_Full_1_DEFAULT_11547_Un-2-doublev-24,300,300
29_Enumerate_Alternative_Full_2_DEFAULT_7260_Un-2-doublev-24,300,300
31_Enumerate_Alternative_Full_1_DEFAULT_16017_Un-2-doublev-24,300,300
32_Enumerate_Alternative_Full_2_DEFAULT_29417_Un-2-doublev-24,300,300
36_Enumerate_Alternative_Full_3_DEFAULT_20418_Un-2-doublev-24,300,300
37_Enumerate_Alternative_Full_1_DEFAULT_3380_Un-2-doublev-24,300,300
40_Enumerate_Alternative_Full_1_DEFAULT_14157_Un-2-doublev-24,300,128.38
42_Enumerate_Alternative_Full_3_DEFAULT_3023_Un-2-doublev-24,300,300
44_Enumerate_Alternative_Full_2_DEFAULT_13524_Un-2-doublev-24,300,300
45_Enumerate_Alternative_Full_3_DEFAULT_15622_Un-2-doublev-24,300,300
46_Enumerate_Alternative_Full_1_DEFAULT_10222_Un-2-doublev-24,300,300
49_Enumerate_Alternative_Full_1_DEFAULT_6652_Un-2-doublev-24,300,300
52_Enumerate_Alternative_Full_1_DEFAULT_759_Un-2-doublev-24,300,300
55_Enumerate_Alternative_Full_1_DEFAULT_2905_Un-2-doublev-24,300,300
56_Enumerate_Alternative_Full_2_DEFAULT_27702_Un-2-doublev-24,300,0.1
58_Enumerate_Alternative_Full_1_DEFAULT_26985_Un-2-doublev-24,300,129.02
5_Enumerate_Alternative_Full_2_DEFAULT_22084_Un-2-doublev-24,300,300
62_Enumerate_Alternative_Full_2_DEFAULT_21352_Un-2-doublev-24,300,93.06
64_Enumerate_Alternative_Full_1_DEFAULT_24318_Un-2-doublev-24,300,300
70_Enumerate_Alternative_Full_1_DEFAULT_28975_Un-2-doublev-24,300,300
73_Enumerate_Alternative_Full_1_DEFAULT_5107_Un-2-doublev-24,300,0.65
76_Enumerate_Alternative_Full_1_DEFAULT_9373_Un-2-doublev-24,300,12.69
78_Enumerate_Alternative_Full_3_DEFAULT_5812_Un-2-doublev-24,300,300
80_Enumerate_Alternative_Full_2_DEFAULT_32737_Un-2-doublev-24,300,300
81_Enumerate_Alternative_Full_3_DEFAULT_2231_Un-2-doublev-24,300,41.48
83_Enumerate_Alternative_Full_2_DEFAULT_4448_Un-2-doublev-24,300,92.21
